uid,body,title,url,newspaper_uid,host,n_tokens_title,n_tokens_body
59fee08fd831b04a4aa43ce8eced3d7f,"Paola Rojas y Luis Roberto Alves ""Zague"" aparentemente siguen con su matrimonio.  En unas declaraciones que dio en Suelta la Sopa, programa de Telemundo dio a entender que siguen, pues están acomodando todo. La periodista hizo hincapié en que no declarará nada que no pueda explicarle a sus hijos. Hasta el momento ni ella ni Zague han compartido fotos juntos. Ambos siguen en sus trabajos, Paola con su programa de las mañanas, el de radio y como la voz en off de La Voz México. El escándalo de Zague hizo un poco de sombra a su trabajo en el Mundial. TE PUEDE INTERESAR El exhibicionismo de Zague en fotos Zague y los ataques a Paola Rojas Paola Rojas y Zague sin fotos juntos en Instagram ",Qué pasó con Paola Rojas y Zague,http://www.unionyucatan.mx/articulo/2018/10/31/espectaculos/que-paso-con-paola-rojas-y-zague,eluniversal,www.unionyucatan.mx,4,65
fd54568154abf4b81ce5486e0193b300," Un reportaje publicado por el diario El Español asegura que en el parque temático más famoso del mundo, Disneyland, se esconden muertos. ¿El motivo? El último deseo de numerosas personas que desean descansar eternamente en el lugar de ensueño de sus dibujos animados favoritos.  Los trabajadores ya saben cómo actuar cuando ocurren estas incidencias. ""Limpieza HEPA"" es el código que usan los colaboradores cuando alguien acaba de esparcir las cenizas de un muerto, un familiar, en algún lugar del recinto y se necesita un aspirador para absorber los restos. El reportaje indica que esto sucede en los parques de atracciones de Walt Disney en Orlando, Florida y Anaheim, California; y según los empleados es habitual que se registre mínimo un caso al mes.  Según The Walt Street Journal ""la Mansión Encantada probablemente tenga tantas cenizas humanas que ni siquiera es gracioso"". Jodie Jackson Wells es una de las personas que ha confesado haber esparcido cenizas en Disneyland. Ella cuenta al medio El Español que en el 2009, tras la muerte de su madre, visitó el parque temático y esparció los restos incinerados en el jardín de Blancanieves.  Otro caso es Marty Luire, una empleada de Amazon. Según el diario The Wall Street Journal, la mujer introdujo en el parque de Disney en California las cenizas de un compañero de su padre, repartidas en ocho bolsitas escondidas en la funda de una cámara de fotos. El grupo en el que iban se tomó fotos con Goofy o Mickey Mouse y subieron a varias montañas rusas. Los restos de Robin Milnes les acompañaron en todo momento. Según explican trabajadores de Disneyland, cuando ocurren estos casos es común que los trabajadores cierren el lugar donde fueron esparcidos los restos del difunto aduciendo problemas técnicos y regalen entradas para otros juegos.  Esto ocurre mientras grandes aspiradoras limpian la zona.  Esta actividad está prohibida. En Disneyland es frecuente realizar solicitudes para pedir matrimonio, festejar cumpleaños, entre otros, pero esparcir las cenizas de un difunto, definitivamente no.  agv ","Disneyland, el lugar de ensueño para descansar... ¿Eternamente?",https://www.eluniversal.com.mx/mundo/disneyland-el-lugar-de-ensueno-para-descansar-eternamente,eluniversal,www.eluniversal.com.mx,4,185
e59f8585d18561ba2de658153259e05a,"Lidia Ávila, vocalista de OV7, enfrenta un escándalo por una supuesta infidelidad. Se dijo en una revista que fue infiel a su marido Isaac de Hita con su compañero de gira de 90's Pop Tour, Miguel Islas. El cantante es vocalista de El Círculo, que tuvo presentaciones con esta gira de los noventas. La noticia causó eco porque Lidia es una de las OV7 con una matrimonio más sólido, después del divorcio de Mariana Ochoa. Lo que remató la noticia fue un tuit de Federico Vega, ex pareja de Lidia, donde señala que es muy posible la versión, pues Lidia le fue infiel a sus ex parejas.    ",Lidia Ávila y su fama de infiel ,http://www.unionpuebla.mx/articulo/2018/10/30/espectaculos/lidia-avila-y-su-fama-de-infiel,eluniversal,www.unionpuebla.mx,4,51
6d45845079f6b8403a986503d54b5c39,"Por primera vez desde el año 2015 se registró una caída en el crecimiento económico de San Luis Potosí, esto de acuerdo a los resultados del Indicador Trimestral de la Actividad Económica Estatal (ITAEE) del INEGI, correspondiente al segundo trimestre de 2018 abril- junio, en donde la entidad decreció en 1.6 por ciento. Es decir, en comparación con el primer trimestre del año enero- marzo, hubo un retroceso de la economía potosina, no obstante si se comparan las cifras respecto al mismo periodo del año pasado se da cuenta que hay un crecimiento de 5.3 por ciento, es decir que de manera global la entidad ha tenido un crecimiento importante durante el último año. Sin embargo, analizándolo de forma trimestral, esta caída no sucedía desde el primer trimestre de 2016, todos los trimestres entre esta fecha y el segundo trimestre de 2018 habían sido siempre al alza, hasta ahora que se cayó en este bache, de cualquier forma en un panorama más amplio no se trata de una caída alarmante. Si se toma en cuenta como porcentaje del crecimiento total de la nación, San Luis Potosí se coloca como la séptima entidad que más aportó durante el segundo trimestre de 2018 a la economía del país con un .12 por ciento, solo por detrás de la Ciudad de México, Estado de México, Jalisco, Nuevo León, Puebla y Baja California Sur, estando por encima de sus pares del bajío como Guanajuato, Querétaro y Aguascalientes. Siendo además en las actividades secundarias en donde la entidad potosina ha tenido el mejor desempeño, respecto del año anterior ha tenido un crecimiento real de hasta 12.4 por ciento y siendo el cuarto estado a nivel nacional que más contribuye a estas actividades, esto derivado principalmente del crecimiento industrial, específicamente de las manufacturas del sector metal- mecánico. ",Cayó economía de SLP en segundo trimestre de 2018: INEGI,http://sanluis.eluniversal.com.mx/cartera/29-10-2018/cayo-economia-de-slp-en-segundo-trimestre-de-2018-inegi,eluniversal,sanluis.eluniversal.com.mx,6,146
837c7be8613ab55edacf0be91c2333eb,"Este Halloween 2018 las celebridades han sacado sus mejores disfraces. Algunas han sorprendido con su originalidad y otras ""elevan la temperatura"" con sus diminutos atuendos. La actriz Gal Gadot sorprendió a sus 25.5 millones de seguidores con una fotografía donde aparece como Batman. Aunque sólo dejó ver su rostro en una máscara, recibió más de 1 millón de “Me Gusta”.                 Ver esta publicación en Instagram                                  Una publicación compartida de Gal Gadot (@gal_gadot) el 31 Oct, 2018 a las 3:12 PDT    Este miércoles, Kylie Jenner lució un disfraz ¡de Barbie! Aparece con un leotardo rosa y peluca amarilla. Además, está dentro de ""una caja"". Agregó el mensaje ""Life in plastic is fantastic"". También se fotografió dentro de un auto rosa para emular a la muñeca más famosa de Mattel.                 Ver esta publicación en Instagram                                  Una publicación compartida de Kylie (@kyliejenner) el 31 Oct, 2018 a las 10:36 PDT                      Ver esta publicación en Instagram                                  Una publicación compartida de Kylie (@kyliejenner) el 31 Oct, 2018 a las 11:13 PDT    Recomendamos        Eiza González cautiva con el disfraz más sexy de California   La actriz mexicana eligió un atuendo espectacular para su regreso a Los Ángeles     Mariah Carey le puso un “toque sexy” a Halloween, al disfrazarse de enfermera. Tiene una peluca rosa, un minivestido y un gorro blanco. Está acompañada por un doctor.                 Ver esta publicación en Instagram                                  Una publicación compartida de Mariah Carey (@mariahcarey) el 31 Oct, 2018 a las 10:32 PDT    Khloé Kardashian está en su faceta maternal más dulce. Posó en Instagram junto a su pequeña hija True Thompson. Ambas usan atuendos de unicornios rosas.                 Ver esta publicación en Instagram                                  Una publicación compartida de Khloé (@khloekardashian) el 31 Oct, 2018 a las 9:05 PDT    No te pierdas        Ariel Winter 'enciende' Halloween con vestido de raja    La actriz y su novio celebraron el fin de semana con originales disfraces     La actriz mexicana Eiza González deslumbró en un traje de Gatúbela. Lució su esbelta figura y miles alabaron su belleza. Recibió más de 320 mil Me Gusta en su perfil oficial de Instagram.                 Ver esta publicación en Instagram                                  Una publicación compartida de Eiza (@eizagonzalez) el 27 Oct, 2018 a las 7:39 PDT    Katy Perry siempre es divertida y original. Apareció en una enorme botarga de perezoso, durante el show Live with Kelly and Ryan, en la ciudad de Nueva York. Sus gestos lo hicieron aún más espectacular.                 Ver esta publicación en Instagram                                  Una publicación compartida de KATY PERRY (@katyperry) el 30 Oct, 2018 a las 6:32 PDT    Neil Patrick Harris y su familia ganaron la atención de miles de internautas con disfraces espeluznantes, inspirados en personajes de Walt Disney World Haunted Mansion. ¿Qué calificación les darías?                 Ver esta publicación en Instagram                            Welcome, foolish mortals. We hope your Halloween is happily haunted, but heed this warning: beware of Hitchhiking Ghosts! @nph Una publicación compartida de  David Burtka (@dbelicious) el 30 Oct, 2018 a las 9:04 PDT    Lee        Jennifer Lawrence se luce en minifalda por Los Ángeles    La actriz Jennifer Lawrence demostró que basta un look sencillo para lucir fabulosa.     La cantante Beyoncé se vistió como Toni Braxton en la portada de su álbum homónimo de 1993. Las imágenes se volvieron virales al instante.                 Ver esta publicación en Instagram                                  Una publicación compartida de Beyoncé (@beyonce) el 30 Oct, 2018 a las 12:52 PDT    Elvira Hancock y Tony Montana de “Scarface” reencarnaron en la actriz Ariel Winter y su novio. Así lucieron en la séptima fiesta anual de Halloween de Just Jared en Goya Studios, en Los Ángeles.                 Ver esta publicación en Instagram                                  Una publicación compartida de ARIEL WINTER (@arielwinter) el 31 Oct, 2018 a las 10:36 PDT    Vanessa Hudgens optó por un look sexy y se disfrazó de Alicia en el País de las Maravillas. Con una foto en blanco y negro conquistó a sus seguidores.                 Ver esta publicación en Instagram                                  Una publicación compartida de Vanessa Hudgens (@vanessahudgens) el 29 Oct, 2018 a las 3:11 PDT    Te puede interesar        Kylie Jenner impacta en redes con diminuto disfraz   La empresaria extendió sus alas en un ceñido atuendo y no tardó en compartirlo en Instagram     La modelo de Victoria’s Secret Sara Sampaio siempre es original con sus disfraces de Halloween. Esta vez apareció como hombre lobo, con vello en las manos incluído.                 Ver esta publicación en Instagram                                  Una publicación compartida de Sara Sampaio (@sarasampaio) el 27 Oct, 2018 a las 1:10 PDT   ",los disfraces mas hot y creativos de las celebridades en 2018,http://www.viveusa.mx/showbiz/los-disfraces-mas-hot-y-creativos-de-las-celebridades-en-2018,eluniversal,www.viveusa.mx,5,405
c8a129bef813f134b7b53c05bfda7dc7,"Y tú ¿cuántas veces a la semana te bañas? Quizás no quieras responder esta pregunta o estás orgulloso de hacerlo. Contrario a lo que comúnmente piensas o haces, bañarse seguido no sólo aumenta el riesgo de contraer problemas de salud, sino también despoja a tu piel de sus aceites naturales. Así lo asegura un estudio realizado por la Universidad de Columbia. Pero entonces, ¿está bien bañarse todos los días? Para Elaine Larson, experta en enfermedades infecciosas y autora del estudio, “la ducha se realiza principalmente por razones estéticas. La gente piensa que se está bañando por higiene o para estar más limpio, pero bacteriológicamente no es el caso”, declaró a la revista Time. Bañarse con frecuencia cuando la piel está seca, especialmente a medida que se envejece, puede aumentar el riesgo de problemas de salud, debido a que se abren brechas para que los gérmenes causantes de una infección se deslicen, dijo Larson. La experta no es la única que sostiene esta postura. También Brandon Mitchell, profesor asistente de dermatología en la Universidad George Washington, quien afirma que bañarse diario puede despojar a la piel de sus aceites naturales y alterar la población de bacterias que apoyan el sistema inmunitario. Esto especialmente en el caso de los jabones antibacterianos, que como señala Larson en su investigación, no son mejores que los viejos productos de limpieza para reducir enfermedades infecciosas. Ante esto, señala Mitchell, la frecuencia ideal de un baño es probablemente una o dos veces por semana, pues mientras se laven las manos y la ropa es posible que la salud no sufra efectos perjudiciales. “Les digo a los pacientes que se bañan todos los días que no enjabonen todo el cuerpo”, sólo los glúteos e ingle, que son las áreas que producen secreciones de olor fuerte, afirmó Brandon Mitchell a la revista estadounidense. En el caso del cabello, asegura que es probable que sólo se necesite enjabonar cada pocas semanas si éste está seco. Si se tiene caspa u otro problemas en el cuero cabelludo con un par de lavados a la semana será suficiente. ",cuantas veces por semana deberias banarte segun la ciencia,http://www.elbotiquin.mx/medicina-general/cuantas-veces-por-semana-deberias-banarte-segun-la-ciencia,eluniversal,www.elbotiquin.mx,7,180
c876f6efe60e501cb351681af0664266," Rosario Robles, titular de la Secretaría de Desarrollo Agrario, Territorial y Urbano (Sedatu), acusó que ella y su hija, Mariana Moguel Robles, ex candidata por la alcaldía de Milpa Alta, sufrieron violencia de género en las pasadas elecciones por parte del ahora alcalde Octavio Rivero Villaseñor. Al respecto, senadoras de oposición le pidieron que no se victimice porque las acusaciones de desvío de millones de pesos en su paso por la Secretaría de Desarrollo Social (Sedesol) y Sedatu están suficientemente documentadas y que “pagará” por esto. En su comparecencia ante el Senado por el Sexto Informe de Gobierno, Robles Berlanga fue acusada por Verónica Delgadillo García, senadora de Movimiento Ciudadano, de ser responsable del desvío de dos mil 224 millones de pesos de dinero público, y señaló que pesar de que la secretaria no firmó los cheques de estos desvíos, es la encargada de esta dependencia y señaló que es falso que sufra de violencia de género. “Le pregunto a la senadora Verónica Delgadillo, ¿le parece correcto que el candidato de su partido en Milpa Alta se refirió a mi hija como “hija de rata, ratita”? ¿No es esa violencia de género? Llevo muchos años luchando por la igualdad y es inaceptable de alguien que aspiró a una alcaldía y que ganó estos adjetivos. Afortunadamente, esto ya es un delito y es un triunfo de las mujeres”, declaró Robles. Robles Berlanga seguro que en la Auditoría Superior de la Federación (ASF) no hay ninguna línea que diga que “en Sedesol y en Sedatu se contrataron empresas fantasmas (...) Estas investigaciones hablan de muchas dependencias y sólo se puso rostro, el de una mujer”. Empero, minutos después, Blanca Estela Piña Gudiño (Morena), pidió a la secretaria que “no se victimice, usted es parte de los victimarios” La senadora manifestó que “es inadmisible” que la titular de la Sedatu defienda la política de desarrollo social de la actual administración, pues en esta administración “le robaron a los más pobres de este país. Debería tener un poco de vergüenza y reconocer que han dejado un país sumido en la pobreza” Apuntó que no basta con que hayan sanciones; “no queremos chivos expiatorios, sus fechorías la pagarán”, refirió. Durante su comparecencia, la titular de la Sedatu indicó que a más de un año de los sismos de 2017 se han entregado, al día de hoy, 166 mil tarjetas para reconstruir sus hogares y 49 mil, de las 60 mil viviendas que tuvieron daño total están en algún grado de proceso de reconstrucción. “Estos datos representan más que números son personas que han visto transformando su realidad”, apuntó. rmlgv   ","Mi hija y yo sufrimos violencia de género, denuncia Rosario Robles ",http://www.eluniversal.com.mx/nacion/politica/mi-hija-y-yo-sufrimos-violencia-de-genero-denuncia-rosario-robles,eluniversal,www.eluniversal.com.mx,7,218
831336698e60cac653a9cd4b72021dbe," Texto: Carlos Villasana y Ruth Gómez.Diseño web: Miguel Ángel Garnica.    Compara el antes y después deslizando la barra central (desliza aquí para ver más grande)   En México existen trece Institutos Nacionales de Salud, organismos públicos dedicados tanto a la investigación científica, como a la atención y formación médica, con estudiantes provenientes de toda la República y de otros países. Como suele pasar con otras instancias públicas, dentro de los límites de la alcaldía de Tlalpan en la Ciudad de México se ubican 9 de los 13 Institutos Nacionales a los que se le suman otros 3 hospitales que, a pesar de que no cuentan con el título de “Instituto Nacional”, son de suma importancia en lo que se conoce como “Zona de Hospitales” al sur de la capital.  La historia del porqué se concentran tantos complejos médicos en la zona se remonta al siglo XVIII, ya que en ese entonces Tlalpan era considerado un extremo de la ciudad, cuya tranquilidad, además de sus paisajes un poco campiranos, favorecían al tratamiento y recuperación de los enfermos. De acuerdo al cronista Manuel Valdespino, desde comienzos del siglo XVIII y hasta finales del siglo XIX, decenas de doctores recomendaban dentro del parte médico, que el paciente partiera unos días a San Agustín de las Cuevas - antiguo nombre de la alcaldía de Tlalpan-, para descansar del bullicio y de la contaminación citadina, lo que le permitiría recuperar la salud. Manuel nos compartió el fragmento de un artículo publicado en el  diario “Águila Mejicana” el 26 de agosto de 1825, donde se relata lo siguiente: “Muy contento iba yo a tener un día de desahogo al pueblo de San Agustín de las Cuevas, pueblo que por su amenidad y abundancia de sus hermosas fuentes, había sido de mi mayor recreo; y proporcionando a mi espíritu una apacible tranquilidad, aquí encontraba un dulce alivio del trabajo, logrando además varias veces el total restablecimiento de mi salud quebrantada”. Recorte de un artículo del 26 de agosto de 1825, del diario “Águila Mejicana”. Cortesía Manuel Valdespino.  La recomendación médica de acudir a Tlalpan para reposar siguió durante el siglo XIX y para sus décadas finales -aproximadamente 1880-, cuando se empezó a tener avances en el tratamiento psiquiátrico, la ahora alcaldía fue elegida por los doctores más relevantes y pioneros de esta rama, como lo fueron Rafael Lavista o Adrián De Garay, para establecer clínicas especializadas en salud mental, como lo fue la Casa de Salud de Nuestra Señora de Guadalupe, abierta en 1896. Recorte del artículo de “El Tiempo” donde se informa de la próxima apertura de la Casa de Salud de Nuestra Señora de Guadalupe. Cortesía Manuel Valdespino.  Manuel ha rastreado varios testimonios sobre cómo era vivir en Tlalpan mientras se estaba enfermo, en “El Tiempo Ilustrado”, publicado el 16 de septiembre de 1910, se narra el ambiente que la Quinta de Salud del Dr. Rafael Lavista ofrecía a sus pacientes:  “(...) Decidió la fundación de una casa de salud en la que los enfermos estuvieran libres de las molestias que necesaria e ineludiblemente hace sufrir a un paciente su estancia en un hospital público (...) Escogió el insigne doctor, la ciudad de Tlalpan para establecer la citada casa y seguramente que no pudo estar más acertado en su elección; Tlalpan disfruta de un clima muy hermoso; durante el verano tiene una brisa constantemente fresca y nunca llega a temperaturas extremas; durante el invierno, el pedregal le protege de los vientos directos del norte, y tampoco llega a sentirse un frío extremado”. Para 1925, Tlalpan ya contaba con varios establecimientos dedicados a la salud: “3 sanatorios mentales ubicados muy cerca de su plaza principal y 1 sanatorio para enfermos de lepra en el barrio de San Fernando, a las afueras de Tlalpan, por lo que la actividad médica en Tlalpan comenzaba a crecer poco a poco”, nos relata Manuel. Uno de los Institutos Nacionales nació del Sanatorio de Tuberculosos en Huipulco, nos referimos al Instituto Nacional de Enfermedades Respiratorias “Ismael Cosío Villegas”; el sanatorio fue el resultado del trabajo del Doctor Manuel Gea González, pionero en la investigación de la tuberculosis. El espacio para este nuevo recinto se encontró en un enorme terreno de 79 mil metros cuadrados, pertenecientes al antiguo Rancho de San Isidro, ubicado entre los pueblos de Tlalpan y Huipulco. En un principio, los habitantes de Tlalpan se opusieron a la construcción de este Sanatorio; sin embargo, fue inaugurado el 16 de marzo de 1936 con el nombre de “Sanatorio para Tuberculosos de Huipulco” y sería el primer antecedente de la ahora gran zona de hospitales de Tlalpan.  Imágenes de la construcción del Sanatorio para Tuberculosos de Huipulco antes de ser inaugurado. En 1982 por decreto presidencial se convirtió en el Instituto Nacional de Enfermedades Respiratorias (INER). Cortesía Manuel Valdespino.  Según nuestro entrevistado aquí fue donde se formaron “las primeras generaciones de tisiólogos- especialistas en tuberculosis-, del país, con la enseñanza de los maestros más destacados de la época”; ya en 1969 cambió su nombre a Hospital para Enfermedades Pulmonares de Huipulco, ampliando su cobertura a pacientes con otras enfermedades pulmonares. En 1975 se convirtió en el Instituto Nacional de Enfermedades Pulmonares y finalmente, en 1982 por decreto presidencial se convirtió en el Instituto Nacional de Enfermedades Respiratorias (INER), que al que en 2006 se le añadió el nombre del doctor Ismael Cosío Villegas, en reconocimiento a su trayectoria médica. A la par del sanatorio para tuberculosos, el Comité Nacional de la Lucha contra la Tuberculosis inauguró en 1947 el “Sanatorio para enfermos avanzados de tuberculosis” que en julio de 1972 se convirtió oficialmente en el Hospital General ""Dr. Manuel Gea González"", siendo uno de los centros que no son Institutos Nacionales pero que son parte de la Zona de Hospitales. Hospital General ""Dr. Manuel Gea González"" en los años 70. Cortesía Manuel Valdespino. El 28 de febrero de 1964, abrió sus puertas el Instituto Nacional de Neurología y Neurocirugía “Manuel Velasco Suárez”, en los terrenos que anteriormente fueron ocupados por la Escuela Granja de Tlalpan, no está propiamente al interior de la Zona de Hospitales, pero está a 1.5 kilómetros, lo que lo relaciona con la zona. En la zona también se encuentran los Institutos Nacional de Ciencias Médicas y Nutrición “Salvador Zubirán”, de Cardiología “Ignacio Chávez”, de Psiquiatría “Dr. Ramón de la Fuente Muñiz”, de Cancerología, de Rehabilitación, de Medicina Genómica y de Salud Pública, es así como Tlalpan se ha convertido en la Zona de Hospitales más importante y grande de Latinoamérica. Foto aérea donde se señala la actual Zona de Hospitales en Tlalpan.  Nuestra foto principal es de una protesta de los habitantes de Tlalpan (aunque en la manta se puede apreciar que dice Tlalpam) de los años 30, a quienes no les pareció del todo la instalación del Hospital de Tuberculosos. Cortesía Manuel Valdespino. La foto comparativa antigua es del ""Sanatorio para tuberculosos de Huipulco"" en 1935, poco antes de su inauguración. Cortesía Manuel Valdespino. La comparativa actual es del ahora Instituto Nacional de Enfermedades Respiratorias. Crédito: INER.  Fuentes: Entrevista con el cronista de Tlalpan Manuel Valdespino.   ",Cuando los médicos recetaban ir a tomar aire fresco a Tlalpan,https://www.eluniversal.com.mx/mochilazo-en-el-tiempo/cuando-los-medicos-recetaban-ir-tomar-aire-fresco-tlalpan,eluniversal,www.eluniversal.com.mx,7,587
2e742156ba84ede28bf7daa1af0e6cc3," De manera divertida, Thalía compartió en su cuenta de Instagram que se dirigía a una firma de autógrafos en Nueva York cuando fue detenida por ir a exceso de velocidad.  ""Híjole, nos paró la policía porque andábamos un poquito rápido así que si llego tarde no es mi culpa"", dice en una primera historia en Instagram, donde se puede apreciar una patrulla. ""Ya, ya voy en camino, todo bien"", dice en una segunda historia sin perder la sonrisa.  La cantante aprovechó para promocionar su último disco llamado ""Valiente"", el cual saldrá a la venta el próximo 9 de noviembre.                      Ver esta publicación en Instagram                                      estes stories de @thalia não coloquei na ordem certa (o do disco era pra ser por último ) #ThaliaLaLeyenda #thalia #TribuT #LadyT #thalifans #Valiente #thaliavaliente #lento #thaliaautenticofan #CorazonValiente #thaliamotolla #thalifamilia #todaviatequiero #NoMeAcuerdo #thalifans #ReinaDelPopLatino #thalifamilia #ThaliaChallenge  Una publicación compartida de  thali_fran (@thali__fran) el 30 Oct, 2018 a las 9:02 PDT      Artículo   Thalía practica yoga y luce su figura   Espectáculos   La cantante se inspira en la música de Los Panchos, así lo muestra en el video que compartió en Instagram          rad  ",Detienen a Thalía por conducir a exceso de velocidad,http://www.eluniversal.com.mx/espectaculos/detienen-thalia-por-conducir-exceso-de-velocidad,eluniversal,www.eluniversal.com.mx,5,107
ab25a2ec4f04f06c6c42cd05d8153d3f," CDMX.- Ya casi es la hora de la comida y locatarios del Mercado San Juan, en la alcaldía de Cuauhtémoc, tienen listas ollas y tambos con agua recolectada, pero consideran que será insuficiente para lavar los trastes y también la verdura. Tienen hasta vasos de unicel con agua almacenada para hacer frente al corte en el suministro de agua. Eufemia Pérez Cuevas, es locataria y se dedica a la venta de comida corrida en este mercado. Está preocupada porque muchas dependencias, incluso el Registro Civil que está enfrente, fueron cerrados. Muchos de los 700 trabajadores que laboran en éste lugar, no han acudido al mercado a comer, como lo hacen diariamente. Sin embargo advierte que si hubieran cerrado el local, las pérdidas económicas serían devastadoras. ""De por sí vamos a tener que cerrar el viernes”, expresó. Su hermano, Rubén Pérez, aprovecha para pedir a las autoridades capitalinas que les manden pipas, ya que “estaría bien”. “Aunque la verdad no lo creo, porque ya lo hubieran pensando antes, dicen que él hubiera no existe”. Cuestionó que a los comerciantes de este centro de abasto popular les dijeran que se quitaría el agua hasta este miércoles a mediodía y desde el martes ya no tenían. “Perdemos bastante y nosotros pagamos renta. Vamos al día”. etp ",Locatarios de San Juan consideran insuficiente agua recolectada ante megacorte,http://www.eluniversal.com.mx/metropoli/cdmx/locatarios-de-san-juan-consideran-insuficiente-agua-recolectada-ante-megacorte,eluniversal,www.eluniversal.com.mx,8,101
60a610c423595a2bd426305265aeb634," El futuro titular de la Secretaría de Seguridad Pública, Alfonso Durazo, estimó que con la resolución de la Suprema Corte que fija jurisprudencia para uso lúdico de la marihuana, podría tener una incidencia a favor de reducir la violencia e inseguridad. ""Con la aprobación de la liberalización del uso de marihuana estimamos nosotros por la experiencia en otros países, que tendría una incidencia a favor de la reducción de la violencia y la inseguridad"", expresó. En entrevista a medios previo a una reunión de Gabinete electo, calificó como una buena decisión de la Corte, pues afirmó que la tendencia en el mundo es hacia la liberalización del consumo lúdico y uso médico de la marihuana. ""Ayuda, por supuesto aún y cuando derivado de los foros de paz y reconciliación la posición mayoritaria de los participantes particularmente del foro relacionado con la política de manejo de droga que se llevó acabo en Cuernavaca, Morelos prácticamente el 100% de los participantes recomendó el próximo gobierno revisar la política de drogas, particularmente el artículo que prohíbe el consumo"", dijo. También van en San Lázaro por uso lúdico de marihuana  Por su parte, el coordinador de Morena en San Lázaro, Mario Delgado, adelantó que su grupo parlamentario preparará una iniciativa de ley para regular el uso lúdico de la marihuana. ""Morena va a presentar la iniciativa, vamos a ver si en la Cámara de Diputados o en el Senado. Vamos a trabajar, ya en iniciativas, para que el nuevo criterio prevalezca en el ordenamiento jurídico"", explicó. Detalló que serían modificaciones a la Ley General de Salud y el Código Penal Federal para el uso lúdico. rmlgv ",Liberación de la marihuana reduciría violencia e inseguridad: Durazo,http://www.eluniversal.com.mx/nacion/seguridad/liberacion-de-la-marihuana-reduciria-violencia-e-inseguridad-durazo,eluniversal,www.eluniversal.com.mx,6,143
dce0c42abf0c1321f232775a9bc19e33," [email protected]  Ante el corte del suministro de agua que inicia a partir de hoy, los comerciantes y residentes de la zona de Polanco, en la alcaldía Miguel Hidalgo, tomaron previsiones al llenar sus cisternas y tambos, e incluso compraron tinacos para contar los próximos días, enfrentar la escasez del líquido por los trabajos de mantenimiento en el Sistema Cutzamala.  “Nos preparamos almacenando una buena cantidad de agua en contenedores. Vamos a poder laborar en nuestro horario normal y vamos a procurar que no se desperdicie el líquido”, dijo Tony Aly, de la estética Le Nouvel, sobre la calle Newton, donde llenaron varios tambos de entre 150 y 200 litros.  En calles como Heraclito y en la zona conocida como Polanquito, se observaron negocios con tinacos recién comprados por locatarios para reservar el líquido, según explicaron trabajadores consultados.  Otros negocios en la exclusiva avenida Masaryk se previnieron con el llenado de sus cisternas y hasta contrataron pipas de 10 mil litros.  “Tenemos una cisterna externa de 5 mil litros, otra más que es parte del inmueble, está a su máxima capacidad y hay tinacos en la parte superior, además contratamos pipas privadas que van a estar surtiendo una o dos veces al día, según las necesidades del establecimiento y vamos a estar operando normal en el restaurante”, dijo Héctor Enríquez, capitán del restaurante Rosanegra.  Estimó que la contratación de una pipa costará 2 mil pesos.  Otro restaurante, el Cambalache, en el cruce de Alejandro Dumas y Masaryk, era abastecido la tarde de ayer.  “Ahorita se pidió una pipa y ya se está abasteciendo las dos cisternas para llegar a su límite, les caben de 20 mil a 30 mil litros”, comentó Jahdiel Cortés, personal de mantenimiento.  Los encargados de los negocios visitados refirieron que han contactado a los repartidores privados de agua para ser surtidos a la brevedad en cuanto se acabe el agua que han almacenado.  Llaman a cuidar líquido. En condominios como el de Eloísa Alvarado se colocaron letreros para pedir que se cuide el agua, no lavar ropa en estos días y juntar el agua fría de la regadera al bañarse.  La vecina comentó que en su edificio hay 22 viviendas y la cisterna está llena para durar unos tres días, pero también tienen previsto contratar una pipa.  En una tintorería ubicada en la calle Newton, una trabajadora dijo que van a trabajar diario, excepto el viernes, aunque estimó que no serán tan afectados porque en la zona muchos vecinos saldrán de sus casas por el puente de Día de Muertos.  El operador de una pipa en la zona de Polanco dijo que hasta ahora no han tenido mucho trabajo, pero estimó que la demanda del servicio aumentará el fin de semana, cuando los efectos por el corte de agua se agraven.  Por la calle se observó a un par de personas transportar botes para almacenar agua mientras que vecinos como Eloísa Alvarado, refirieron que en un supermercado ubicado en la colonia Ampliación Granada, contigua a Polanco, se agotaron los botes de 80 litros o de más capacidad para almacenar el líquido, “se estaban vendiendo más que el pan de Día de Muertos”, añadió la residente.  De acuerdo con las autoridades capitalinas, las alcaldías de Miguel Hidalgo y Cuauhtémoc, padecerán corte total del suministro de agua, mientras que las otras nueve demarcaciones afectadas tendrán cortes parciales del líquido. ",En Polanco se vendieron más tinacos que panes de muerto,http://www.eluniversal.com.mx/metropoli/cdmx/en-polanco-se-vendieron-mas-tinacos-que-panes-de-muerto,eluniversal,www.eluniversal.com.mx,5,288
